elapsed_s,cpu_percent,rss_mb
8.059996616793796e-07,0.0,282.39872
0.25149701999998797,0.0,282.39872
0.5029351869998209,8.0,282.39872
0.7533400160000383,28.0,283.725824
1.0047956640000848,43.7,286.294016
1.2562224479997894,35.8,286.949376
1.5076426109999375,39.8,291.213312
1.759060282000064,31.8,291.213312
2.0106012669994016,79.5,298.459136
2.2620959919995585,43.7,293.199872
2.5137021559994537,0.0,293.199872
2.7652313700000377,0.0,293.199872
3.016743988999224,0.0,293.199872
3.2682506789997205,0.0,293.199872
3.5197416819992213,0.0,293.199872
3.771236337999653,0.0,293.199872
4.022773448999942,0.0,293.199872
4.274281993999466,0.0,293.199872
4.525813922999987,0.0,293.199872
4.777404941999521,0.0,293.199872
5.028954626000086,0.0,293.199872
5.280588140999498,0.0,293.199872
5.532086960000015,0.0,293.199872
5.783585504999792,0.0,293.199872
6.035171939000065,0.0,293.199872
6.286756816999514,0.0,293.199872
6.538248467999438,0.0,293.199872
6.789757028999702,0.0,293.199872
7.0413210199994865,0.0,293.199872
7.292880078999588,0.0,293.199872
7.544442595999499,0.0,293.199872
7.796032266000111,0.0,293.199872
8.04761594699994,0.0,293.199872
8.299094883999715,0.0,293.199872
8.550771614000041,0.0,293.199872
8.80234345200006,0.0,293.199872
9.053892522999377,0.0,293.199872
9.305398882999725,0.0,293.199872
9.556920669999272,0.0,293.199872
9.808412106000105,0.0,293.199872
10.060023459999684,0.0,293.199872
10.31150315099967,0.0,293.199872
10.56305917499958,0.0,293.199872
10.814542366999376,0.0,293.199872
11.066047077999428,0.0,293.199872
11.31754336099948,0.0,293.199872
11.569043449999299,0.0,293.199872
11.820554522999373,0.0,293.199872
12.072037784999338,0.0,293.199872
12.323617127000034,0.0,293.199872
12.575179527999353,0.0,293.199872
12.82675352499973,0.0,293.199872
13.078384924999227,0.0,293.199872
13.329933701999835,0.0,293.199872
13.581517505999727,0.0,293.199872
13.833022232000076,0.0,293.199872
14.084663138999531,0.0,293.199872
14.336298262999662,0.0,293.199872
14.587884709999344,0.0,293.199872
14.83942911899976,0.0,293.199872
15.091097922999325,0.0,293.199872
15.342649961999996,0.0,293.199872
15.594203933999779,0.0,293.199872
15.845821799999612,0.0,293.199872
16.097335223999835,0.0,293.199872
16.34895353399952,0.0,293.199872
16.600547770999583,0.0,293.199872
16.852143372999308,0.0,293.199872
17.103668122999807,0.0,293.199872
17.355172964999838,0.0,293.199872
17.606781864999903,0.0,293.199872
17.858347601999412,0.0,293.199872
18.109923322999748,0.0,293.199872
18.361523889999262,0.0,293.199872
18.61302785299995,0.0,293.199872
18.86462136299997,0.0,293.199872
19.11620651799967,0.0,293.199872
19.36777990599967,0.0,293.199872
19.619276228999297,0.0,293.199872
19.87078409300011,0.0,293.199872
20.1223231139993,0.0,293.199872
20.373248229999263,0.0,293.199872
20.62483789899943,0.0,293.199872
20.876383483999234,0.0,293.199872
21.12804782799958,0.0,293.199872
21.37959206100004,0.0,293.199872
21.631097399999817,0.0,293.199872
21.882641817999684,0.0,293.199872
22.134238469999218,0.0,293.199872
22.385857313000088,0.0,293.199872
22.63736503399923,0.0,293.199872
22.888878404000025,0.0,293.199872
23.140469373000087,0.0,293.199872
23.392110336999394,0.0,293.199872
23.643739616999483,0.0,293.199872
23.895226394999554,0.0,293.199872
24.14684698599922,0.0,293.199872
24.3984171839993,0.0,293.199872
24.649953676999758,0.0,293.199872
24.90154337199965,0.0,293.199872
25.153111574999457,0.0,293.199872
25.40471132499988,0.0,293.199872
25.656291729999793,0.0,293.199872
25.907800885999677,0.0,293.199872
26.159323311999287,0.0,293.199872
26.41088439899977,0.0,293.199872
26.662395336999907,0.0,293.199872
26.913991574999272,0.0,293.199872
27.165518305999285,0.0,293.199872
27.41702422199978,0.0,293.199872
27.66867694099983,0.0,293.199872
27.920297730999664,0.0,293.199872
28.171894573999452,0.0,293.199872
28.42341020099957,0.0,293.199872
28.6750460129997,0.0,293.199872
28.926531258999603,0.0,293.199872
29.178126365000026,0.0,293.199872
29.429672953999216,0.0,293.199872
29.681269196999892,0.0,293.199872
29.93287262099966,0.0,293.199872
