elapsed_s,cpu_percent,rss_mb
8.770002750679851e-07,0.0,36.405248
0.25142687800052954,0.0,36.405248
0.5030381350006792,4.0,36.405248
0.7546448060002149,11.9,36.405248
1.005307532000188,12.0,36.405248
1.2569062080001459,15.9,36.405248
1.5086108710002009,11.9,36.405248
1.760044022999864,15.9,36.405248
2.011511698000504,4.0,35.364864
2.263028014000156,0.0,35.364864
2.514580099000341,4.0,35.364864
2.7654201360001025,0.0,35.364864
3.0169262180006626,0.0,35.364864
3.2683924700004354,0.0,35.364864
3.5200146269999095,0.0,35.364864
3.771534544000133,0.0,35.364864
4.023057629000505,0.0,35.364864
4.274524450000172,0.0,35.364864
4.525998801000242,0.0,35.364864
4.777478353000333,0.0,35.364864
5.02896346200032,0.0,35.364864
5.280497419000312,0.0,35.364864
5.530929909999941,0.0,35.364864
5.782483396000316,0.0,35.364864
6.034054507000292,0.0,35.364864
6.285328935000507,0.0,35.364864
6.536845306000032,0.0,35.364864
6.788410484000451,0.0,35.364864
7.0399101390003125,0.0,35.364864
7.291390361000595,0.0,35.364864
7.543021192000197,0.0,35.364864
7.794541836999997,0.0,35.364864
8.046077325000624,0.0,35.364864
8.297645243000261,0.0,35.364864
8.549172753000676,0.0,35.364864
8.800805311000659,0.0,35.364864
9.052377140000317,0.0,35.364864
9.304021999000724,0.0,35.364864
9.55566395599999,0.0,35.364864
9.8072023120003,0.0,35.364864
10.05867580100039,0.0,35.364864
10.310355905000506,0.0,35.364864
10.561940141999912,0.0,35.364864
10.81345209400024,0.0,35.364864
11.065027866000491,0.0,35.364864
11.316652924000664,0.0,35.364864
11.568303048999951,0.0,35.364864
11.81983546399988,0.0,35.364864
12.071316327000204,0.0,35.364864
12.32281305700053,0.0,35.364864
12.574405946999832,0.0,35.364864
12.826039384000069,0.0,35.364864
13.077704799000458,0.0,35.364864
13.329273055000158,0.0,35.364864
13.580812070999855,0.0,35.364864
13.832379010000295,0.0,35.364864
14.083933255000375,0.0,35.364864
14.335398717000317,0.0,35.364864
14.586900842000432,0.0,35.364864
14.838397702000293,0.0,35.364864
15.089908241000558,0.0,35.364864
15.341411504999996,0.0,35.364864
15.5929179499999,0.0,35.364864
15.844514028000049,0.0,35.364864
16.0959867090005,0.0,35.364864
16.347523013000682,0.0,35.364864
16.599053468999955,0.0,35.364864
16.85053096499996,0.0,35.364864
17.10199037700022,0.0,35.364864
17.353551424000216,0.0,35.364864
17.605023046000497,0.0,35.364864
17.856499893000546,0.0,35.364864
18.10798275400066,0.0,35.364864
18.35948863000067,0.0,35.364864
18.611041161000685,0.0,35.364864
18.862656801000412,0.0,35.364864
19.114175065999916,0.0,35.364864
19.36582730400005,0.0,35.364864
19.617437616000643,0.0,35.364864
19.868977238999832,0.0,35.364864
20.12048393600071,0.0,35.364864
20.3720477020006,0.0,35.364864
20.623554220000187,0.0,35.364864
20.875128903000586,0.0,35.364864
21.12669139100035,0.0,35.364864
21.378290358000413,0.0,35.364864
21.6298798910002,0.0,35.364864
21.88150254500033,0.0,35.364864
22.133062507999966,0.0,35.364864
22.38467619400035,0.0,35.364864
22.6361932610007,0.0,35.364864
22.887820433000343,0.0,35.364864
23.139342110000143,0.0,35.364864
23.390940846000376,0.0,35.364864
23.642446909000682,0.0,35.364864
23.893954641000164,0.0,35.364864
24.14547663800022,0.0,35.364864
24.397021239999958,0.0,35.364864
24.648533630000202,0.0,35.364864
24.900130042000455,0.0,35.364864
25.151697465000325,0.0,35.364864
25.403212036000696,0.0,35.364864
25.65475348900054,0.0,35.364864
25.90626488399994,0.0,35.364864
26.15743793599995,0.0,35.364864
26.409030148000056,0.0,35.364864
26.660672832000273,0.0,35.364864
26.91217581700039,0.0,35.364864
27.16368277699985,0.0,35.364864
27.415310475000297,0.0,35.364864
27.666906286000085,0.0,35.364864
27.91841039300016,0.0,35.364864
28.170001619000686,0.0,35.364864
28.421576274000472,0.0,35.364864
28.673144907000278,0.0,35.364864
28.924680181999975,0.0,35.364864
29.17624853000052,0.0,35.364864
29.427806995000537,0.0,35.364864
29.679363590999856,0.0,35.364864
29.931100894000338,0.0,35.364864
